date,state,district,pincode,bio_age_5_17,bio_age_17_
13-08-2025,Telangana,Hyderabad,500018,15,11
13-08-2025,Telangana,Hyderabad,500028,13,19
13-08-2025,Telangana,Hyderabad,500033,2,1
13-08-2025,Telangana,Hyderabad,500034,5,10
13-08-2025,Telangana,Hyderabad,500036,21,22
13-08-2025,Telangana,Hyderabad,500050,3,1
13-08-2025,Telangana,Hyderabad,500061,18,16
13-08-2025,Telangana,Hyderabad,500064,28,33
13-08-2025,Telangana,Hyderabad,500065,11,8
13-08-2025,Telangana,Hyderabad,500067,5,2
13-08-2025,Telangana,Hyderabad,500082,12,2
16-08-2025,Telangana,Hyderabad,500006,10,6
16-08-2025,Telangana,Hyderabad,500008,16,11
16-08-2025,Telangana,Hyderabad,500026,2,2
16-08-2025,Telangana,Hyderabad,500029,3,6
16-08-2025,Telangana,Hyderabad,500036,7,3
16-08-2025,Telangana,Hyderabad,500038,1,2
16-08-2025,Telangana,Hyderabad,500065,1,1
16-08-2025,Telangana,Hyderabad,500081,0,3
16-08-2025,Telangana,Hyderabad,500082,1,1
14-08-2025,Telangana,Hyderabad,500012,10,11
14-08-2025,Telangana,Hyderabad,500015,16,10
14-08-2025,Telangana,Hyderabad,500027,11,6
14-08-2025,Telangana,Hyderabad,500034,8,3
14-08-2025,Telangana,Hyderabad,500036,22,9
14-08-2025,Telangana,Hyderabad,500040,5,4
14-08-2025,Telangana,Hyderabad,500073,9,2
14-08-2025,Telangana,Hyderabad,500085,3,2
15-08-2025,Telangana,Hyderabad,500001,1,0
15-08-2025,Telangana,Hyderabad,500006,0,1
17-08-2025,Telangana,Hyderabad,500001,1,0
17-08-2025,Telangana,Hyderabad,500007,1,0
17-08-2025,Telangana,Hyderabad,500009,1,0
17-08-2025,Telangana,Hyderabad,500023,7,4
17-08-2025,Telangana,Hyderabad,500029,4,1
17-08-2025,Telangana,Hyderabad,500067,1,0
17-08-2025,Telangana,Hyderabad,500094,0,1
18-08-2025,Telangana,Hyderabad,500004,3,6
18-08-2025,Telangana,Hyderabad,500008,56,46
18-08-2025,Telangana,Hyderabad,500015,8,11
18-08-2025,Telangana,Hyderabad,500017,4,3
18-08-2025,Telangana,Hyderabad,500034,5,11
18-08-2025,Telangana,Hyderabad,500036,9,18
18-08-2025,Telangana,Hyderabad,500053,70,39
18-08-2025,Telangana,Hyderabad,500057,1,2
18-08-2025,Telangana,Hyderabad,500059,19,33
18-08-2025,Telangana,Hyderabad,500072,7,9
18-08-2025,Telangana,Hyderabad,500073,1,3
18-08-2025,Telangana,Hyderabad,500082,2,8
18-08-2025,Telangana,Hyderabad,500094,3,4
01-09-2025,Telangana,Hyderabad,500018,11,19
01-09-2025,Telangana,Hyderabad,500023,19,19
01-09-2025,Telangana,Hyderabad,500038,2,5
01-09-2025,Telangana,Hyderabad,500045,17,15
01-09-2025,Telangana,Hyderabad,500053,39,23
01-09-2025,Telangana,Hyderabad,500054,1,11
01-09-2025,Telangana,Hyderabad,500058,3,0
01-09-2025,Telangana,Hyderabad,500065,5,5
01-09-2025,Telangana,Hyderabad,500072,9,8
01-09-2025,Telangana,Hyderabad,500078,0,1
01-09-2025,Telangana,Hyderabad,500091,1,4
01-09-2025,Telangana,Hyderabad,500094,3,3
01-09-2025,Telangana,Hyderabad,500096,3,5
28-08-2025,Telangana,Hyderabad,500003,13,5
28-08-2025,Telangana,Hyderabad,500005,18,25
28-08-2025,Telangana,Hyderabad,500006,20,11
28-08-2025,Telangana,Hyderabad,500013,21,25
28-08-2025,Telangana,Hyderabad,500015,5,10
28-08-2025,Telangana,Hyderabad,500020,14,17
28-08-2025,Telangana,Hyderabad,500029,3,2
28-08-2025,Telangana,Hyderabad,500033,0,3
28-08-2025,Telangana,Hyderabad,500034,9,5
28-08-2025,Telangana,Hyderabad,500044,7,17
28-08-2025,Telangana,Hyderabad,500054,4,8
28-08-2025,Telangana,Hyderabad,500081,1,1
28-08-2025,Telangana,Hyderabad,500082,3,2
28-08-2025,Telangana,Hyderabad,500085,0,2
28-08-2025,Telangana,Hyderabad,500087,1,0
28-08-2025,Telangana,Hyderabad,500096,5,4
29-08-2025,Telangana,Hyderabad,500007,5,1
29-08-2025,Telangana,Hyderabad,500012,4,5
29-08-2025,Telangana,Hyderabad,500016,2,6
29-08-2025,Telangana,Hyderabad,500045,30,13
29-08-2025,Telangana,Hyderabad,500050,1,2
29-08-2025,Telangana,Hyderabad,500059,22,29
29-08-2025,Telangana,Hyderabad,500061,23,9
29-08-2025,Telangana,Hyderabad,500080,13,6
26-08-2025,Telangana,Hyderabad,500003,15,14
26-08-2025,Telangana,Hyderabad,500011,11,11
26-08-2025,Telangana,Hyderabad,500013,5,23
26-08-2025,Telangana,Hyderabad,500015,13,18
26-08-2025,Telangana,Hyderabad,500016,3,4
26-08-2025,Telangana,Hyderabad,500018,12,14
26-08-2025,Telangana,Hyderabad,500023,43,31
26-08-2025,Telangana,Hyderabad,500024,7,15
26-08-2025,Telangana,Hyderabad,500026,7,4
26-08-2025,Telangana,Hyderabad,500028,29,19
26-08-2025,Telangana,Hyderabad,500034,4,4
26-08-2025,Telangana,Hyderabad,500043,0,1
26-08-2025,Telangana,Hyderabad,500044,4,9
26-08-2025,Telangana,Hyderabad,500056,4,1
26-08-2025,Telangana,Hyderabad,500065,7,7
26-08-2025,Telangana,Hyderabad,500078,0,2
26-08-2025,Telangana,Hyderabad,500096,0,1
21-08-2025,Telangana,Hyderabad,500001,21,8
21-08-2025,Telangana,Hyderabad,500018,15,4
21-08-2025,Telangana,Hyderabad,500029,9,7
21-08-2025,Telangana,Hyderabad,500033,0,1
21-08-2025,Telangana,Hyderabad,500040,5,7
21-08-2025,Telangana,Hyderabad,500042,2,1
21-08-2025,Telangana,Hyderabad,500056,5,1
21-08-2025,Telangana,Hyderabad,500058,4,3
21-08-2025,Telangana,Hyderabad,500059,25,29
21-08-2025,Telangana,Hyderabad,500062,11,7
21-08-2025,Telangana,Hyderabad,500065,3,8
21-08-2025,Telangana,Hyderabad,500072,9,11
21-08-2025,Telangana,Hyderabad,500078,1,1
21-08-2025,Telangana,Hyderabad,500094,2,5
25-08-2025,Telangana,Hyderabad,500003,10,11
25-08-2025,Telangana,Hyderabad,500004,5,7
25-08-2025,Telangana,Hyderabad,500006,10,11
25-08-2025,Telangana,Hyderabad,500011,14,7
25-08-2025,Telangana,Hyderabad,500012,5,9
25-08-2025,Telangana,Hyderabad,500023,28,15
25-08-2025,Telangana,Hyderabad,500025,1,0
25-08-2025,Telangana,Hyderabad,500033,0,1
25-08-2025,Telangana,Hyderabad,500034,8,1
25-08-2025,Telangana,Hyderabad,500044,9,3
25-08-2025,Telangana,Hyderabad,500045,21,12
25-08-2025,Telangana,Hyderabad,500053,23,38
25-08-2025,Telangana,Hyderabad,500057,6,1
25-08-2025,Telangana,Hyderabad,500061,6,6
25-08-2025,Telangana,Hyderabad,500065,9,5
25-08-2025,Telangana,Hyderabad,500088,0,1
19-08-2025,Telangana,Hyderabad,500003,11,11
19-08-2025,Telangana,Hyderabad,500004,7,15
19-08-2025,Telangana,Hyderabad,500008,69,39
19-08-2025,Telangana,Hyderabad,500011,11,11
19-08-2025,Telangana,Hyderabad,500013,19,25
19-08-2025,Telangana,Hyderabad,500016,10,10
19-08-2025,Telangana,Hyderabad,500023,27,25
19-08-2025,Telangana,Hyderabad,500027,4,6
19-08-2025,Telangana,Hyderabad,500064,24,24
19-08-2025,Telangana,Hyderabad,500080,2,2
19-08-2025,Telangana,Hyderabad,500082,6,6
19-08-2025,Telangana,Hyderabad,500088,0,2
20-08-2025,Telangana,Hyderabad,500012,2,10
20-08-2025,Telangana,Hyderabad,500016,5,5
20-08-2025,Telangana,Hyderabad,500020,17,16
20-08-2025,Telangana,Hyderabad,500024,7,14
20-08-2025,Telangana,Hyderabad,500033,3,6
20-08-2025,Telangana,Hyderabad,500036,17,18
20-08-2025,Telangana,Hyderabad,500042,2,1
20-08-2025,Telangana,Hyderabad,500044,6,14
20-08-2025,Telangana,Hyderabad,500047,2,0
20-08-2025,Telangana,Hyderabad,500050,1,1
20-08-2025,Telangana,Hyderabad,500057,2,3
20-08-2025,Telangana,Hyderabad,500073,1,1
24-08-2025,Telangana,Hyderabad,500001,1,1
24-08-2025,Telangana,Hyderabad,500002,1,1
24-08-2025,Telangana,Hyderabad,500006,2,0
24-08-2025,Telangana,Hyderabad,500023,5,4
24-08-2025,Telangana,Hyderabad,500027,5,2
24-08-2025,Telangana,Hyderabad,500034,8,4
24-08-2025,Telangana,Hyderabad,500053,8,4
24-08-2025,Telangana,Hyderabad,500054,2,0
23-08-2025,Telangana,Hyderabad,500005,47,32
23-08-2025,Telangana,Hyderabad,500009,5,4
23-08-2025,Telangana,Hyderabad,500010,18,12
23-08-2025,Telangana,Hyderabad,500013,33,21
23-08-2025,Telangana,Hyderabad,500026,10,2
23-08-2025,Telangana,Hyderabad,500044,13,12
23-08-2025,Telangana,Hyderabad,500055,4,1
23-08-2025,Telangana,Hyderabad,500059,32,26
23-08-2025,Telangana,Hyderabad,500065,13,8
23-08-2025,Telangana,Hyderabad,500066,1,0
23-08-2025,Telangana,Hyderabad,500067,5,1
23-08-2025,Telangana,Hyderabad,500080,5,7
23-08-2025,Telangana,Hyderabad,500085,0,2
22-08-2025,Telangana,Hyderabad,500003,16,26
22-08-2025,Telangana,Hyderabad,500004,8,10
22-08-2025,Telangana,Hyderabad,500009,13,4
22-08-2025,Telangana,Hyderabad,500012,7,8
22-08-2025,Telangana,Hyderabad,500016,8,4
22-08-2025,Telangana,Hyderabad,500017,3,7
22-08-2025,Telangana,Hyderabad,500055,1,2
22-08-2025,Telangana,Hyderabad,500058,1,3
22-08-2025,Telangana,Hyderabad,500062,8,8
22-08-2025,Telangana,Hyderabad,500065,4,6
22-08-2025,Telangana,Hyderabad,500067,11,1
22-08-2025,Telangana,Hyderabad,500073,0,1
22-08-2025,Telangana,Hyderabad,500091,1,1
30-08-2025,Telangana,Hyderabad,500003,17,9
30-08-2025,Telangana,Hyderabad,500004,13,3
30-08-2025,Telangana,Hyderabad,500005,40,29
30-08-2025,Telangana,Hyderabad,500013,46,26
30-08-2025,Telangana,Hyderabad,500018,19,11
30-08-2025,Telangana,Hyderabad,500024,16,7
30-08-2025,Telangana,Hyderabad,500026,11,6
30-08-2025,Telangana,Hyderabad,500058,2,7
30-08-2025,Telangana,Hyderabad,500065,18,9
30-08-2025,Telangana,Hyderabad,500069,3,1
30-08-2025,Telangana,Hyderabad,500094,4,3
24-11-2025,Telangana,Hyderabad,500012,77,7
24-11-2025,Telangana,Hyderabad,500026,5,9
24-11-2025,Telangana,Hyderabad,500029,14,8
24-11-2025,Telangana,Hyderabad,500033,2,1
24-11-2025,Telangana,Hyderabad,500034,23,12
24-11-2025,Telangana,Hyderabad,500054,8,3
24-11-2025,Telangana,Hyderabad,500057,6,3
24-11-2025,Telangana,Hyderabad,500067,11,2
24-11-2025,Telangana,Hyderabad,500080,7,1
24-11-2025,Telangana,Hyderabad,500091,2,0
24-11-2025,Telangana,Hyderabad,500094,11,6
22-11-2025,Telangana,Hyderabad,500016,11,10
22-11-2025,Telangana,Hyderabad,500024,29,7
22-11-2025,Telangana,Hyderabad,500027,11,4
22-11-2025,Telangana,Hyderabad,500038,13,3
22-11-2025,Telangana,Hyderabad,500045,29,6
22-11-2025,Telangana,Hyderabad,500059,46,24
22-11-2025,Telangana,Hyderabad,500064,83,28
22-11-2025,Telangana,Hyderabad,500072,20,9
22-11-2025,Telangana,Hyderabad,500080,14,4
22-11-2025,Telangana,Hyderabad,500085,2,0
22-11-2025,Telangana,Hyderabad,500087,1,0
23-11-2025,Telangana,Hyderabad,500008,2,0
23-11-2025,Telangana,Hyderabad,500012,0,1
23-11-2025,Telangana,Hyderabad,500017,2,0
23-11-2025,Telangana,Hyderabad,500025,3,0
23-11-2025,Telangana,Hyderabad,500028,7,0
23-11-2025,Telangana,Hyderabad,500057,2,0
23-11-2025,Telangana,Hyderabad,500061,5,5
23-11-2025,Telangana,Hyderabad,500065,4,0
23-11-2025,Telangana,Hyderabad,500094,1,0
23-11-2025,Telangana,Hyderabad,500096,1,0
25-11-2025,Telangana,Hyderabad,500096,10,2
25-11-2025,Telangana,Hyderabad,500002,47,13
25-11-2025,Telangana,Hyderabad,500010,4,6
25-11-2025,Telangana,Hyderabad,500018,38,19
25-11-2025,Telangana,Hyderabad,500029,17,8
25-11-2025,Telangana,Hyderabad,500049,9,9
25-11-2025,Telangana,Hyderabad,500053,92,47
25-11-2025,Telangana,Hyderabad,500057,4,2
25-11-2025,Telangana,Hyderabad,500061,25,13
25-11-2025,Telangana,Hyderabad,500064,60,27
25-11-2025,Telangana,Hyderabad,500080,30,3
26-11-2025,Telangana,Hyderabad,500013,30,20
26-11-2025,Telangana,Hyderabad,500034,22,5
26-11-2025,Telangana,Hyderabad,500042,0,3
26-11-2025,Telangana,Hyderabad,500044,7,10
26-11-2025,Telangana,Hyderabad,500053,82,43
26-11-2025,Telangana,Hyderabad,500064,46,30
26-11-2025,Telangana,Hyderabad,500065,10,8
26-11-2025,Telangana,Hyderabad,500080,11,7
26-11-2025,Telangana,Hyderabad,500087,3,0
03-11-2025,Telangana,Hyderabad,500003,13,13
03-11-2025,Telangana,Hyderabad,500015,12,8
03-11-2025,Telangana,Hyderabad,500016,5,12
03-11-2025,Telangana,Hyderabad,500023,33,21
03-11-2025,Telangana,Hyderabad,500029,9,7
03-11-2025,Telangana,Hyderabad,500054,18,12
03-11-2025,Telangana,Hyderabad,500058,4,2
03-11-2025,Telangana,Hyderabad,500085,0,1
01-11-2025,Telangana,Hyderabad,500003,26,15
01-11-2025,Telangana,Hyderabad,500012,21,9
01-11-2025,Telangana,Hyderabad,500024,18,16
01-11-2025,Telangana,Hyderabad,500025,4,3
01-11-2025,Telangana,Hyderabad,500055,0,1
01-11-2025,Telangana,Hyderabad,500062,34,24
01-11-2025,Telangana,Hyderabad,500080,34,2
01-11-2025,Telangana,Hyderabad,500082,6,3
04-11-2025,Telangana,Hyderabad,500005,27,32
04-11-2025,Telangana,Hyderabad,500018,14,9
04-11-2025,Telangana,Hyderabad,500024,35,10
04-11-2025,Telangana,Hyderabad,500028,30,24
04-11-2025,Telangana,Hyderabad,500057,4,0
04-11-2025,Telangana,Hyderabad,500078,1,0
04-11-2025,Telangana,Hyderabad,500094,12,10
04-11-2025,Telangana,Hyderabad,500096,3,1
14-11-2025,Telangana,Hyderabad,500016,8,3
14-11-2025,Telangana,Hyderabad,500017,19,3
14-11-2025,Telangana,Hyderabad,500018,12,13
14-11-2025,Telangana,Hyderabad,500024,18,9
14-11-2025,Telangana,Hyderabad,500025,3,3
14-11-2025,Telangana,Hyderabad,500034,14,5
14-11-2025,Telangana,Hyderabad,500044,8,13
14-11-2025,Telangana,Hyderabad,500047,0,1
14-11-2025,Telangana,Hyderabad,500050,1,2
14-11-2025,Telangana,Hyderabad,500054,4,3
14-11-2025,Telangana,Hyderabad,500058,7,3
14-11-2025,Telangana,Hyderabad,500062,10,4
14-11-2025,Telangana,Hyderabad,500067,14,2
14-11-2025,Telangana,Hyderabad,500072,26,10
14-11-2025,Telangana,Hyderabad,500081,3,0
19-11-2025,Telangana,Hyderabad,500003,19,12
19-11-2025,Telangana,Hyderabad,500009,8,9
19-11-2025,Telangana,Hyderabad,500027,26,8
19-11-2025,Telangana,Hyderabad,500028,52,24
19-11-2025,Telangana,Hyderabad,500033,1,6
19-11-2025,Telangana,Hyderabad,500042,4,4
19-11-2025,Telangana,Hyderabad,500047,1,0
19-11-2025,Telangana,Hyderabad,500053,132,49
19-11-2025,Telangana,Hyderabad,500056,4,3
19-11-2025,Telangana,Hyderabad,500058,11,2
19-11-2025,Telangana,Hyderabad,500059,32,23
19-11-2025,Telangana,Hyderabad,500073,6,2
19-11-2025,Telangana,Hyderabad,500078,5,0
19-11-2025,Telangana,Hyderabad,500082,21,5
19-11-2025,Telangana,Hyderabad,500087,1,0
19-11-2025,Telangana,Hyderabad,500094,3,13
29-11-2025,Telangana,Hyderabad,500009,7,1
29-11-2025,Telangana,Hyderabad,500010,26,11
29-11-2025,Telangana,Hyderabad,500016,23,11
29-11-2025,Telangana,Hyderabad,500026,23,4
29-11-2025,Telangana,Hyderabad,500050,0,2
29-11-2025,Telangana,Hyderabad,500061,25,15
29-11-2025,Telangana,Hyderabad,500063,0,1
29-11-2025,Telangana,Hyderabad,500072,15,10
08-11-2025,Telangana,Hyderabad,500001,14,7
08-11-2025,Telangana,Hyderabad,500005,65,34
08-11-2025,Telangana,Hyderabad,500007,5,1
08-11-2025,Telangana,Hyderabad,500009,4,3
08-11-2025,Telangana,Hyderabad,500015,14,8
08-11-2025,Telangana,Hyderabad,500017,8,6
08-11-2025,Telangana,Hyderabad,500023,68,18
08-11-2025,Telangana,Hyderabad,500050,2,0
08-11-2025,Telangana,Hyderabad,500055,1,2
08-11-2025,Telangana,Hyderabad,500058,3,3
08-11-2025,Telangana,Hyderabad,500065,17,10
08-11-2025,Telangana,Hyderabad,500080,10,3
08-11-2025,Telangana,Hyderabad,500085,1,1
08-11-2025,Telangana,Hyderabad,500094,6,3
07-11-2025,Telangana,Hyderabad,500001,33,15
07-11-2025,Telangana,Hyderabad,500002,32,18
07-11-2025,Telangana,Hyderabad,500003,20,17
07-11-2025,Telangana,Hyderabad,500004,18,7
07-11-2025,Telangana,Hyderabad,500005,52,27
07-11-2025,Telangana,Hyderabad,500007,4,4
07-11-2025,Telangana,Hyderabad,500013,25,13
07-11-2025,Telangana,Hyderabad,500016,9,11
07-11-2025,Telangana,Hyderabad,500020,42,19
07-11-2025,Telangana,Hyderabad,500026,6,11
07-11-2025,Telangana,Hyderabad,500031,0,1
07-11-2025,Telangana,Hyderabad,500044,14,13
07-11-2025,Telangana,Hyderabad,500045,17,10
07-11-2025,Telangana,Hyderabad,500049,13,8
07-11-2025,Telangana,Hyderabad,500055,1,4
07-11-2025,Telangana,Hyderabad,500072,24,12
07-11-2025,Telangana,Hyderabad,500082,5,3
07-11-2025,Telangana,Hyderabad,500085,2,0
13-11-2025,Telangana,Hyderabad,500001,26,19
13-11-2025,Telangana,Hyderabad,500004,12,7
13-11-2025,Telangana,Hyderabad,500005,41,35
13-11-2025,Telangana,Hyderabad,500012,9,17
13-11-2025,Telangana,Hyderabad,500016,1,3
13-11-2025,Telangana,Hyderabad,500023,40,17
13-11-2025,Telangana,Hyderabad,500026,5,11
13-11-2025,Telangana,Hyderabad,500045,16,11
13-11-2025,Telangana,Hyderabad,500047,1,0
13-11-2025,Telangana,Hyderabad,500049,5,5
13-11-2025,Telangana,Hyderabad,500050,1,3
13-11-2025,Telangana,Hyderabad,500061,23,24
13-11-2025,Telangana,Hyderabad,500081,0,1
13-11-2025,Telangana,Hyderabad,500094,2,5
12-11-2025,Telangana,Hyderabad,500002,39,16
12-11-2025,Telangana,Hyderabad,500004,13,8
12-11-2025,Telangana,Hyderabad,500007,7,5
12-11-2025,Telangana,Hyderabad,500010,12,14
12-11-2025,Telangana,Hyderabad,500015,9,7
12-11-2025,Telangana,Hyderabad,500016,17,7
12-11-2025,Telangana,Hyderabad,500027,13,10
12-11-2025,Telangana,Hyderabad,500036,10,19
12-11-2025,Telangana,Hyderabad,500042,1,2
12-11-2025,Telangana,Hyderabad,500055,2,0
12-11-2025,Telangana,Hyderabad,500061,14,31
12-11-2025,Telangana,Hyderabad,500094,10,5
20-11-2025,Telangana,Hyderabad,500003,27,18
20-11-2025,Telangana,Hyderabad,500005,70,31
20-11-2025,Telangana,Hyderabad,500006,29,12
20-11-2025,Telangana,Hyderabad,500012,39,10
20-11-2025,Telangana,Hyderabad,500044,18,10
20-11-2025,Telangana,Hyderabad,500047,1,0
20-11-2025,Telangana,Hyderabad,500053,86,43
20-11-2025,Telangana,Hyderabad,500057,4,1
20-11-2025,Telangana,Hyderabad,500065,10,5
20-11-2025,Telangana,Hyderabad,500067,7,3
20-11-2025,Telangana,Hyderabad,500072,39,11
20-11-2025,Telangana,Hyderabad,500073,0,3
20-11-2025,Telangana,Hyderabad,500078,1,1
20-11-2025,Telangana,Hyderabad,500096,2,1
05-11-2025,Telangana,Hyderabad,500001,4,4
05-11-2025,Telangana,Hyderabad,500004,6,2
05-11-2025,Telangana,Hyderabad,500010,11,4
05-11-2025,Telangana,Hyderabad,500012,5,3
05-11-2025,Telangana,Hyderabad,500020,33,5
05-11-2025,Telangana,Hyderabad,500023,20,11
05-11-2025,Telangana,Hyderabad,500026,0,3
05-11-2025,Telangana,Hyderabad,500029,6,3
05-11-2025,Telangana,Hyderabad,500033,0,1
05-11-2025,Telangana,Hyderabad,500034,3,3
05-11-2025,Telangana,Hyderabad,500058,2,0
05-11-2025,Telangana,Hyderabad,500059,23,13
05-11-2025,Telangana,Hyderabad,500064,27,2
05-11-2025,Telangana,Hyderabad,500093,1,0
06-11-2025,Telangana,Hyderabad,500001,30,23
06-11-2025,Telangana,Hyderabad,500003,14,17
06-11-2025,Telangana,Hyderabad,500004,13,12
06-11-2025,Telangana,Hyderabad,500005,52,31
06-11-2025,Telangana,Hyderabad,500007,10,2
06-11-2025,Telangana,Hyderabad,500008,66,38
06-11-2025,Telangana,Hyderabad,500018,19,15
06-11-2025,Telangana,Hyderabad,500026,11,6
06-11-2025,Telangana,Hyderabad,500049,7,6
06-11-2025,Telangana,Hyderabad,500054,8,9
06-11-2025,Telangana,Hyderabad,500057,3,2
06-11-2025,Telangana,Hyderabad,500061,15,21
06-11-2025,Telangana,Hyderabad,500062,24,21
06-11-2025,Telangana,Hyderabad,500064,56,28
06-11-2025,Telangana,Hyderabad,500091,1,0
06-11-2025,Telangana,Hyderabad,500096,5,2
16-11-2025,Telangana,Hyderabad,500011,4,1
16-11-2025,Telangana,Hyderabad,500029,1,1
16-11-2025,Telangana,Hyderabad,500059,6,7
16-11-2025,Telangana,Hyderabad,500061,9,6
16-11-2025,Telangana,Hyderabad,500080,0,1
16-11-2025,Telangana,Hyderabad,500082,0,1
16-11-2025,Telangana,Hyderabad,500094,1,0
15-11-2025,Telangana,Hyderabad,500005,45,23
15-11-2025,Telangana,Hyderabad,500016,13,12
15-11-2025,Telangana,Hyderabad,500017,19,10
15-11-2025,Telangana,Hyderabad,500018,16,9
15-11-2025,Telangana,Hyderabad,500028,79,9
15-11-2025,Telangana,Hyderabad,500031,4,0
15-11-2025,Telangana,Hyderabad,500038,7,4
15-11-2025,Telangana,Hyderabad,500055,1,0
15-11-2025,Telangana,Hyderabad,500059,29,8
15-11-2025,Telangana,Hyderabad,500061,16,5
15-11-2025,Telangana,Hyderabad,500091,1,0
21-11-2025,Telangana,Hyderabad,500001,57,9
21-11-2025,Telangana,Hyderabad,500003,20,18
21-11-2025,Telangana,Hyderabad,500006,33,14
21-11-2025,Telangana,Hyderabad,500007,0,4
21-11-2025,Telangana,Hyderabad,500013,26,27
21-11-2025,Telangana,Hyderabad,500020,45,33
21-11-2025,Telangana,Hyderabad,500023,55,26
21-11-2025,Telangana,Hyderabad,500024,23,11
21-11-2025,Telangana,Hyderabad,500025,1,3
21-11-2025,Telangana,Hyderabad,500027,13,14
21-11-2025,Telangana,Hyderabad,500029,14,7
21-11-2025,Telangana,Hyderabad,500038,6,5
21-11-2025,Telangana,Hyderabad,500049,11,6
21-11-2025,Telangana,Hyderabad,500058,12,5
21-11-2025,Telangana,Hyderabad,500064,45,18
21-11-2025,Telangana,Hyderabad,500072,19,6
21-11-2025,Telangana,Hyderabad,500073,0,2
21-11-2025,Telangana,Hyderabad,500080,9,6
21-11-2025,Telangana,Hyderabad,500085,0,1
02-09-2025,Telangana,Hyderabad,500001,7,16
02-09-2025,Telangana,Hyderabad,500007,14,3
02-09-2025,Telangana,Hyderabad,500009,8,8
02-09-2025,Telangana,Hyderabad,500011,10,14
02-09-2025,Telangana,Hyderabad,500012,10,4
02-09-2025,Telangana,Hyderabad,500015,4,11
02-09-2025,Telangana,Hyderabad,500044,8,3
02-09-2025,Telangana,Hyderabad,500049,6,5
02-09-2025,Telangana,Hyderabad,500054,7,7
02-09-2025,Telangana,Hyderabad,500057,2,2
02-09-2025,Telangana,Hyderabad,500062,5,9
02-09-2025,Telangana,Hyderabad,500065,18,2
02-09-2025,Telangana,Hyderabad,500078,0,2
02-09-2025,Telangana,Hyderabad,500095,2,2
31-08-2025,Telangana,Hyderabad,500005,5,0
31-08-2025,Telangana,Hyderabad,500042,1,0
31-08-2025,Telangana,Hyderabad,500059,8,6
31-08-2025,Telangana,Hyderabad,500073,0,1
19-09-2025,Telangana,Hyderabad,500001,9,4
19-09-2025,Telangana,Hyderabad,500007,5,1
19-09-2025,Telangana,Hyderabad,500009,11,8
19-09-2025,Telangana,Hyderabad,500013,28,16
19-09-2025,Telangana,Hyderabad,500023,46,17
19-09-2025,Telangana,Hyderabad,500036,15,19
19-09-2025,Telangana,Hyderabad,500049,6,10
19-09-2025,Telangana,Hyderabad,500058,2,5
19-09-2025,Telangana,Hyderabad,500059,25,25
19-09-2025,Telangana,Hyderabad,500060,0,1
19-09-2025,Telangana,Hyderabad,500081,1,2
19-09-2025,Telangana,Hyderabad,500085,0,2
19-09-2025,Telangana,Hyderabad,500096,1,2
18-09-2025,Telangana,Hyderabad,500011,17,10
18-09-2025,Telangana,Hyderabad,500016,4,3
18-09-2025,Telangana,Hyderabad,500018,16,13
18-09-2025,Telangana,Hyderabad,500024,13,14
18-09-2025,Telangana,Hyderabad,500027,8,5
18-09-2025,Telangana,Hyderabad,500029,12,10
18-09-2025,Telangana,Hyderabad,500031,1,0
18-09-2025,Telangana,Hyderabad,500033,3,2
18-09-2025,Telangana,Hyderabad,500044,4,11
18-09-2025,Telangana,Hyderabad,500050,5,1
18-09-2025,Telangana,Hyderabad,500072,5,4
18-09-2025,Telangana,Hyderabad,500080,4,2
18-09-2025,Telangana,Hyderabad,500091,5,0
18-09-2025,Telangana,Hyderabad,500094,3,4
26-10-2025,Telangana,Hyderabad,500008,0,3
26-10-2025,Telangana,Hyderabad,500011,1,0
26-10-2025,Telangana,Hyderabad,500028,2,0
26-10-2025,Telangana,Hyderabad,500054,2,1
10-10-2025,Telangana,Hyderabad,500001,32,13
10-10-2025,Telangana,Hyderabad,500005,37,18
10-10-2025,Telangana,Hyderabad,500008,41,43
10-10-2025,Telangana,Hyderabad,500012,24,14
10-10-2025,Telangana,Hyderabad,500013,30,31
10-10-2025,Telangana,Hyderabad,500020,36,18
10-10-2025,Telangana,Hyderabad,500025,6,4
10-10-2025,Telangana,Hyderabad,500026,5,2
10-10-2025,Telangana,Hyderabad,500028,50,27
10-10-2025,Telangana,Hyderabad,500029,9,10
10-10-2025,Telangana,Hyderabad,500044,16,8
10-10-2025,Telangana,Hyderabad,500055,2,0
10-10-2025,Telangana,Hyderabad,500058,8,2
10-10-2025,Telangana,Hyderabad,500059,35,35
10-10-2025,Telangana,Hyderabad,500072,19,19
10-10-2025,Telangana,Hyderabad,500085,2,0
11-10-2025,Telangana,Hyderabad,500018,21,8
11-10-2025,Telangana,Hyderabad,500020,22,11
11-10-2025,Telangana,Hyderabad,500026,10,5
11-10-2025,Telangana,Hyderabad,500027,17,2
11-10-2025,Telangana,Hyderabad,500029,15,10
11-10-2025,Telangana,Hyderabad,500033,4,2
11-10-2025,Telangana,Hyderabad,500034,33,4
11-10-2025,Telangana,Hyderabad,500040,18,4
11-10-2025,Telangana,Hyderabad,500042,2,2
11-10-2025,Telangana,Hyderabad,500057,7,1
11-10-2025,Telangana,Hyderabad,500069,1,0
11-10-2025,Telangana,Hyderabad,500072,17,4
15-10-2025,Telangana,Hyderabad,500003,24,18
15-10-2025,Telangana,Hyderabad,500023,40,21
15-10-2025,Telangana,Hyderabad,500028,77,28
