date,state,district,pincode,age_0_5,age_5_17,age_18_greater
04-09-2025,Telangana,Hyderabad,500094,1,0,0
09-09-2025,Telangana,Hyderabad,500005,21,7,0
09-09-2025,Telangana,Hyderabad,500006,6,1,0
09-09-2025,Telangana,Hyderabad,500007,1,0,0
09-09-2025,Telangana,Hyderabad,500008,17,6,2
09-09-2025,Telangana,Hyderabad,500010,3,1,0
09-09-2025,Telangana,Hyderabad,500012,0,2,0
09-09-2025,Telangana,Hyderabad,500013,14,0,0
09-09-2025,Telangana,Hyderabad,500017,1,1,0
09-09-2025,Telangana,Hyderabad,500024,4,0,0
09-09-2025,Telangana,Hyderabad,500026,2,0,0
09-09-2025,Telangana,Hyderabad,500040,0,1,0
09-09-2025,Telangana,Hyderabad,500053,30,10,0
09-09-2025,Telangana,Hyderabad,500057,1,0,0
09-09-2025,Telangana,Hyderabad,500073,2,0,0
08-09-2025,Telangana,Hyderabad,500001,6,2,0
08-09-2025,Telangana,Hyderabad,500002,13,5,0
08-09-2025,Telangana,Hyderabad,500003,4,1,0
08-09-2025,Telangana,Hyderabad,500004,3,0,0
08-09-2025,Telangana,Hyderabad,500006,9,0,0
08-09-2025,Telangana,Hyderabad,500015,3,1,0
08-09-2025,Telangana,Hyderabad,500036,4,2,0
08-09-2025,Telangana,Hyderabad,500047,1,0,0
08-09-2025,Telangana,Hyderabad,500054,4,0,0
08-09-2025,Telangana,Hyderabad,500055,1,0,0
08-09-2025,Telangana,Hyderabad,500064,7,5,0
08-09-2025,Telangana,Hyderabad,500094,2,1,0
11-09-2025,Telangana,Hyderabad,500002,11,6,0
11-09-2025,Telangana,Hyderabad,500010,3,1,0
11-09-2025,Telangana,Hyderabad,500018,5,1,0
11-09-2025,Telangana,Hyderabad,500027,0,1,0
11-09-2025,Telangana,Hyderabad,500036,4,1,0
11-09-2025,Telangana,Hyderabad,500038,0,1,0
11-09-2025,Telangana,Hyderabad,500045,8,1,1
11-09-2025,Telangana,Hyderabad,500053,14,5,0
11-09-2025,Telangana,Hyderabad,500072,4,0,0
11-09-2025,Telangana,Hyderabad,500081,1,0,0
11-09-2025,Telangana,Hyderabad,500087,1,0,0
11-09-2025,Telangana,Hyderabad,500094,2,1,0
10-09-2025,Telangana,Hyderabad,500029,1,1,0
10-09-2025,Telangana,Hyderabad,500034,8,2,0
10-09-2025,Telangana,Hyderabad,500036,9,0,0
10-09-2025,Telangana,Hyderabad,500061,5,3,0
10-09-2025,Telangana,Hyderabad,500080,3,0,0
10-09-2025,Telangana,Hyderabad,500082,2,0,0
14-09-2025,Telangana,Hyderabad,500002,0,1,0
14-09-2025,Telangana,Hyderabad,500020,2,2,0
14-09-2025,Telangana,Hyderabad,500058,1,0,0
14-09-2025,Telangana,Hyderabad,500059,2,1,0
15-09-2025,Telangana,Hyderabad,500002,6,1,0
15-09-2025,Telangana,Hyderabad,500006,3,1,0
15-09-2025,Telangana,Hyderabad,500009,4,2,0
15-09-2025,Telangana,Hyderabad,500016,3,0,0
15-09-2025,Telangana,Hyderabad,500017,1,0,0
15-09-2025,Telangana,Hyderabad,500027,1,0,0
15-09-2025,Telangana,Hyderabad,500034,1,2,2
15-09-2025,Telangana,Hyderabad,500036,5,0,0
15-09-2025,Telangana,Hyderabad,500049,1,1,0
15-09-2025,Telangana,Hyderabad,500065,2,1,0
12-09-2025,Telangana,Hyderabad,500001,7,3,1
12-09-2025,Telangana,Hyderabad,500004,1,0,0
12-09-2025,Telangana,Hyderabad,500054,1,0,0
12-09-2025,Telangana,Hyderabad,500087,1,0,0
12-09-2025,Telangana,Hyderabad,500096,2,0,0
13-09-2025,Telangana,Hyderabad,500002,1,0,0
13-09-2025,Telangana,Hyderabad,500009,1,0,0
13-09-2025,Telangana,Hyderabad,500018,6,0,0
13-09-2025,Telangana,Hyderabad,500026,1,1,0
13-09-2025,Telangana,Hyderabad,500044,0,1,0
13-09-2025,Telangana,Hyderabad,500049,0,1,0
13-09-2025,Telangana,Hyderabad,500054,2,0,0
13-09-2025,Telangana,Hyderabad,500058,2,0,0
13-09-2025,Telangana,Hyderabad,500061,4,0,0
13-09-2025,Telangana,Hyderabad,500072,5,1,0
13-09-2025,Telangana,Hyderabad,500080,1,2,0
13-09-2025,Telangana,Hyderabad,500081,1,0,0
16-09-2025,Telangana,Hyderabad,500003,5,0,0
16-09-2025,Telangana,Hyderabad,500007,0,1,0
16-09-2025,Telangana,Hyderabad,500011,1,0,0
16-09-2025,Telangana,Hyderabad,500015,1,1,0
16-09-2025,Telangana,Hyderabad,500028,4,4,0
16-09-2025,Telangana,Hyderabad,500029,0,0,1
16-09-2025,Telangana,Hyderabad,500034,2,2,3
17-09-2025,Telangana,Hyderabad,500002,12,1,0
17-09-2025,Telangana,Hyderabad,500003,2,1,0
17-09-2025,Telangana,Hyderabad,500004,1,0,0
17-09-2025,Telangana,Hyderabad,500011,5,3,0
17-09-2025,Telangana,Hyderabad,500024,4,2,0
17-09-2025,Telangana,Hyderabad,500026,2,0,0
17-09-2025,Telangana,Hyderabad,500029,1,0,0
17-09-2025,Telangana,Hyderabad,500033,3,0,0
17-09-2025,Telangana,Hyderabad,500061,2,0,0
17-09-2025,Telangana,Hyderabad,500062,2,0,0
17-09-2025,Telangana,Hyderabad,500096,1,0,0
19-09-2025,Telangana,Hyderabad,500001,3,1,2
19-09-2025,Telangana,Hyderabad,500009,1,0,0
19-09-2025,Telangana,Hyderabad,500013,6,0,0
19-09-2025,Telangana,Hyderabad,500023,10,0,0
19-09-2025,Telangana,Hyderabad,500036,3,3,0
19-09-2025,Telangana,Hyderabad,500059,5,0,0
18-09-2025,Telangana,Hyderabad,500011,1,0,0
18-09-2025,Telangana,Hyderabad,500016,1,0,0
18-09-2025,Telangana,Hyderabad,500018,4,2,0
18-09-2025,Telangana,Hyderabad,500024,2,3,0
18-09-2025,Telangana,Hyderabad,500031,1,0,0
18-09-2025,Telangana,Hyderabad,500033,1,1,0
18-09-2025,Telangana,Hyderabad,500044,1,0,0
18-09-2025,Telangana,Hyderabad,500094,1,0,0
20-09-2025,Telangana,Hyderabad,500003,3,0,0
20-09-2025,Telangana,Hyderabad,500010,1,1,0
20-09-2025,Telangana,Hyderabad,500034,5,0,0
20-09-2025,Telangana,Hyderabad,500062,1,0,0
23-09-2025,Telangana,Hyderabad,500010,0,1,0
23-09-2025,Telangana,Hyderabad,500024,2,2,0
23-09-2025,Telangana,Hyderabad,500025,1,0,0
23-09-2025,Telangana,Hyderabad,500027,1,0,0
23-09-2025,Telangana,Hyderabad,500029,2,1,1
23-09-2025,Telangana,Hyderabad,500033,1,0,0
23-09-2025,Telangana,Hyderabad,500034,2,0,1
23-09-2025,Telangana,Hyderabad,500038,0,1,0
22-09-2025,Telangana,Hyderabad,500004,1,2,0
22-09-2025,Telangana,Hyderabad,500011,3,1,0
22-09-2025,Telangana,Hyderabad,500020,1,1,0
22-09-2025,Telangana,Hyderabad,500040,1,0,0
22-09-2025,Telangana,Hyderabad,500050,0,1,0
21-09-2025,Telangana,Hyderabad,500004,1,0,0
21-09-2025,Telangana,Hyderabad,500059,1,0,0
25-09-2025,Telangana,Hyderabad,500015,3,1,0
25-09-2025,Telangana,Hyderabad,500018,2,3,0
25-09-2025,Telangana,Hyderabad,500054,1,1,0
25-09-2025,Telangana,Hyderabad,500059,7,1,0
25-09-2025,Telangana,Hyderabad,500064,11,1,0
25-09-2025,Telangana,Hyderabad,500095,1,0,0
24-09-2025,Telangana,Hyderabad,500009,1,0,0
24-09-2025,Telangana,Hyderabad,500013,7,2,0
24-09-2025,Telangana,Hyderabad,500018,7,0,0
24-09-2025,Telangana,Hyderabad,500034,1,1,0
24-09-2025,Telangana,Hyderabad,500056,1,0,0
24-09-2025,Telangana,Hyderabad,500061,2,3,0
24-09-2025,Telangana,Hyderabad,500094,1,0,0
27-09-2025,Telangana,Hyderabad,500001,1,0,0
27-09-2025,Telangana,Hyderabad,500010,0,1,0
27-09-2025,Telangana,Hyderabad,500036,1,0,0
27-09-2025,Telangana,Hyderabad,500053,0,1,0
27-09-2025,Telangana,Hyderabad,500061,1,0,0
27-09-2025,Telangana,Hyderabad,500080,1,0,0
27-09-2025,Telangana,Hyderabad,500094,0,1,0
26-09-2025,Telangana,Hyderabad,500004,1,0,0
26-09-2025,Telangana,Hyderabad,500007,1,0,0
26-09-2025,Telangana,Hyderabad,500008,2,4,0
26-09-2025,Telangana,Hyderabad,500009,1,0,0
26-09-2025,Telangana,Hyderabad,500013,0,1,0
30-09-2025,Telangana,Hyderabad,500053,0,1,0
26-10-2025,Telangana,Hyderabad,500008,8,7,1
26-10-2025,Telangana,Hyderabad,500011,1,0,0
26-10-2025,Telangana,Hyderabad,500028,5,2,0
26-10-2025,Telangana,Hyderabad,500038,1,0,0
26-10-2025,Telangana,Hyderabad,500054,1,0,0
26-10-2025,Telangana,Hyderabad,500094,1,1,0
13-10-2025,Telangana,Hyderabad,500001,1,2,0
13-10-2025,Telangana,Hyderabad,500002,11,4,0
13-10-2025,Telangana,Hyderabad,500004,2,4,0
13-10-2025,Telangana,Hyderabad,500015,0,4,0
13-10-2025,Telangana,Hyderabad,500017,3,1,0
13-10-2025,Telangana,Hyderabad,500018,2,1,0
13-10-2025,Telangana,Hyderabad,500024,6,4,0
13-10-2025,Telangana,Hyderabad,500036,6,2,0
13-10-2025,Telangana,Hyderabad,500040,2,0,0
13-10-2025,Telangana,Hyderabad,500061,4,1,0
13-10-2025,Telangana,Hyderabad,500072,0,1,0
13-10-2025,Telangana,Hyderabad,500080,1,0,0
16-10-2025,Telangana,Hyderabad,500004,2,0,0
16-10-2025,Telangana,Hyderabad,500024,3,0,1
16-10-2025,Telangana,Hyderabad,500026,1,0,0
16-10-2025,Telangana,Hyderabad,500053,7,1,0
16-10-2025,Telangana,Hyderabad,500064,8,3,0
16-10-2025,Telangana,Hyderabad,500065,0,1,1
15-10-2025,Telangana,Hyderabad,500003,2,1,0
15-10-2025,Telangana,Hyderabad,500023,12,3,0
15-10-2025,Telangana,Hyderabad,500028,4,2,0
15-10-2025,Telangana,Hyderabad,500034,3,0,1
15-10-2025,Telangana,Hyderabad,500036,0,1,0
15-10-2025,Telangana,Hyderabad,500061,5,2,0
15-10-2025,Telangana,Hyderabad,500081,0,1,0
15-10-2025,Telangana,Hyderabad,500082,1,1,0
17-10-2025,Telangana,Hyderabad,500001,7,2,0
17-10-2025,Telangana,Hyderabad,500002,17,2,0
17-10-2025,Telangana,Hyderabad,500006,20,1,0
17-10-2025,Telangana,Hyderabad,500010,5,2,0
17-10-2025,Telangana,Hyderabad,500011,8,1,0
17-10-2025,Telangana,Hyderabad,500016,7,1,0
17-10-2025,Telangana,Hyderabad,500028,12,8,0
17-10-2025,Telangana,Hyderabad,500033,1,0,0
17-10-2025,Telangana,Hyderabad,500045,10,2,0
17-10-2025,Telangana,Hyderabad,500054,1,1,0
17-10-2025,Telangana,Hyderabad,500055,2,0,0
17-10-2025,Telangana,Hyderabad,500061,9,3,0
17-10-2025,Telangana,Hyderabad,500064,38,7,0
17-10-2025,Telangana,Hyderabad,500082,3,2,0
18-10-2025,Telangana,Hyderabad,500002,6,0,0
18-10-2025,Telangana,Hyderabad,500003,3,0,0
18-10-2025,Telangana,Hyderabad,500004,3,0,0
18-10-2025,Telangana,Hyderabad,500008,14,0,0
18-10-2025,Telangana,Hyderabad,500010,3,1,0
18-10-2025,Telangana,Hyderabad,500016,1,0,0
18-10-2025,Telangana,Hyderabad,500020,1,2,0
18-10-2025,Telangana,Hyderabad,500023,11,0,0
18-10-2025,Telangana,Hyderabad,500024,2,1,0
18-10-2025,Telangana,Hyderabad,500049,0,1,0
18-10-2025,Telangana,Hyderabad,500067,1,0,0
18-10-2025,Telangana,Hyderabad,500080,2,0,0
18-10-2025,Telangana,Hyderabad,500081,1,0,0
18-10-2025,Telangana,Hyderabad,500094,2,0,0
20-10-2025,Telangana,Hyderabad,500008,2,0,0
20-10-2025,Telangana,Hyderabad,500010,1,0,0
20-10-2025,Telangana,Hyderabad,500013,2,0,0
20-10-2025,Telangana,Hyderabad,500025,1,0,0
20-10-2025,Telangana,Hyderabad,500034,0,0,1
20-10-2025,Telangana,Hyderabad,500044,2,0,0
20-10-2025,Telangana,Hyderabad,500049,1,0,0
19-10-2025,Telangana,Hyderabad,500005,25,3,0
19-10-2025,Telangana,Hyderabad,500008,17,2,0
19-10-2025,Telangana,Hyderabad,500010,3,0,0
19-10-2025,Telangana,Hyderabad,500011,2,0,0
19-10-2025,Telangana,Hyderabad,500017,2,0,0
19-10-2025,Telangana,Hyderabad,500020,10,0,0
19-10-2025,Telangana,Hyderabad,500053,32,7,0
19-10-2025,Telangana,Hyderabad,500061,7,0,0
19-10-2025,Telangana,Hyderabad,500067,2,0,0
19-10-2025,Telangana,Hyderabad,500091,1,0,0
21-10-2025,Telangana,Hyderabad,500005,1,1,0
21-10-2025,Telangana,Hyderabad,500013,1,0,0
21-10-2025,Telangana,Hyderabad,500020,0,1,0
21-10-2025,Telangana,Hyderabad,500028,1,0,0
25-10-2025,Telangana,Hyderabad,500001,7,1,0
25-10-2025,Telangana,Hyderabad,500010,3,3,1
25-10-2025,Telangana,Hyderabad,500011,2,1,0
25-10-2025,Telangana,Hyderabad,500012,2,1,1
25-10-2025,Telangana,Hyderabad,500013,14,0,0
25-10-2025,Telangana,Hyderabad,500026,2,0,0
25-10-2025,Telangana,Hyderabad,500033,2,1,0
25-10-2025,Telangana,Hyderabad,500045,5,1,0
25-10-2025,Telangana,Hyderabad,500054,6,0,0
25-10-2025,Telangana,Hyderabad,500072,2,4,0
25-10-2025,Telangana,Hyderabad,500094,1,0,1
24-10-2025,Telangana,Hyderabad,500004,0,1,0
24-10-2025,Telangana,Hyderabad,500056,0,1,0
24-10-2025,Telangana,Hyderabad,500058,1,0,0
24-10-2025,Telangana,Hyderabad,500096,0,1,0
27-10-2025,Telangana,Hyderabad,500006,4,3,0
27-10-2025,Telangana,Hyderabad,500010,1,0,0
27-10-2025,Telangana,Hyderabad,500016,1,1,0
27-10-2025,Telangana,Hyderabad,500020,2,2,0
27-10-2025,Telangana,Hyderabad,500026,1,0,0
27-10-2025,Telangana,Hyderabad,500057,1,0,0
27-10-2025,Telangana,Hyderabad,500072,1,0,0
27-10-2025,Telangana,Hyderabad,500088,0,1,0
28-10-2025,Telangana,Hyderabad,500001,2,0,0
28-10-2025,Telangana,Hyderabad,500006,3,1,0
28-10-2025,Telangana,Hyderabad,500008,14,1,0
28-10-2025,Telangana,Hyderabad,500009,1,0,0
28-10-2025,Telangana,Hyderabad,500013,4,1,0
28-10-2025,Telangana,Hyderabad,500015,1,1,0
28-10-2025,Telangana,Hyderabad,500044,1,1,0
28-10-2025,Telangana,Hyderabad,500053,7,1,0
28-10-2025,Telangana,Hyderabad,500059,7,1,0
28-10-2025,Telangana,Hyderabad,500088,1,0,0
30-10-2025,Telangana,Hyderabad,500001,13,3,0
30-10-2025,Telangana,Hyderabad,500005,31,2,0
30-10-2025,Telangana,Hyderabad,500006,26,4,0
30-10-2025,Telangana,Hyderabad,500016,1,1,0
30-10-2025,Telangana,Hyderabad,500017,3,0,0
30-10-2025,Telangana,Hyderabad,500042,1,0,0
30-10-2025,Telangana,Hyderabad,500049,1,1,0
30-10-2025,Telangana,Hyderabad,500057,1,0,0
30-10-2025,Telangana,Hyderabad,500058,9,0,0
30-10-2025,Telangana,Hyderabad,500080,4,0,0
30-10-2025,Telangana,Hyderabad,500096,1,0,0
29-10-2025,Telangana,Hyderabad,500012,3,2,2
29-10-2025,Telangana,Hyderabad,500020,4,0,0
29-10-2025,Telangana,Hyderabad,500040,1,0,0
29-10-2025,Telangana,Hyderabad,500064,12,1,0
29-10-2025,Telangana,Hyderabad,500065,1,0,0
29-10-2025,Telangana,Hyderabad,500067,2,0,0
29-10-2025,Telangana,Hyderabad,500080,1,0,0
02-11-2025,Telangana,Hyderabad,500007,2,0,0
02-11-2025,Telangana,Hyderabad,500012,7,3,0
02-11-2025,Telangana,Hyderabad,500017,9,2,0
02-11-2025,Telangana,Hyderabad,500018,9,1,0
02-11-2025,Telangana,Hyderabad,500045,5,1,0
02-11-2025,Telangana,Hyderabad,500054,1,2,0
02-11-2025,Telangana,Hyderabad,500073,3,0,0
01-11-2025,Telangana,Hyderabad,500003,1,0,0
01-11-2025,Telangana,Hyderabad,500062,0,1,0
31-10-2025,Telangana,Hyderabad,500001,4,0,0
31-10-2025,Telangana,Hyderabad,500005,6,1,0
31-10-2025,Telangana,Hyderabad,500008,16,4,0
31-10-2025,Telangana,Hyderabad,500016,1,0,0
31-10-2025,Telangana,Hyderabad,500017,4,0,0
31-10-2025,Telangana,Hyderabad,500028,7,0,0
31-10-2025,Telangana,Hyderabad,500038,3,0,0
31-10-2025,Telangana,Hyderabad,500042,2,0,0
31-10-2025,Telangana,Hyderabad,500053,20,2,0
31-10-2025,Telangana,Hyderabad,500058,3,0,0
31-10-2025,Telangana,Hyderabad,500064,15,6,0
31-10-2025,Telangana,Hyderabad,500065,0,2,0
12-11-2025,Telangana,Hyderabad,500002,3,1,0
12-11-2025,Telangana,Hyderabad,500004,1,0,1
12-11-2025,Telangana,Hyderabad,500007,1,0,0
12-11-2025,Telangana,Hyderabad,500010,2,1,0
12-11-2025,Telangana,Hyderabad,500015,1,0,0
12-11-2025,Telangana,Hyderabad,500027,1,0,0
12-11-2025,Telangana,Hyderabad,500036,5,0,0
12-11-2025,Telangana,Hyderabad,500055,0,1,0
12-11-2025,Telangana,Hyderabad,500061,3,0,0
12-11-2025,Telangana,Hyderabad,500094,0,3,0
11-11-2025,Telangana,Hyderabad,500003,5,1,0
11-11-2025,Telangana,Hyderabad,500005,10,4,0
11-11-2025,Telangana,Hyderabad,500020,6,1,0
11-11-2025,Telangana,Hyderabad,500023,7,3,0
11-11-2025,Telangana,Hyderabad,500064,11,2,0
15-11-2025,Telangana,Hyderabad,500005,35,1,1
15-11-2025,Telangana,Hyderabad,500016,3,1,0
15-11-2025,Telangana,Hyderabad,500017,2,0,0
15-11-2025,Telangana,Hyderabad,500018,9,3,0
15-11-2025,Telangana,Hyderabad,500022,1,0,0
15-11-2025,Telangana,Hyderabad,500028,26,2,1
15-11-2025,Telangana,Hyderabad,500038,3,2,0
15-11-2025,Telangana,Hyderabad,500055,2,0,0
15-11-2025,Telangana,Hyderabad,500059,15,4,0
15-11-2025,Telangana,Hyderabad,500061,13,3,0
16-11-2025,Telangana,Hyderabad,500001,6,1,0
16-11-2025,Telangana,Hyderabad,500009,3,0,0
16-11-2025,Telangana,Hyderabad,500011,0,1,0
16-11-2025,Telangana,Hyderabad,500018,1,0,0
16-11-2025,Telangana,Hyderabad,500029,2,1,0
16-11-2025,Telangana,Hyderabad,500031,0,1,0
16-11-2025,Telangana,Hyderabad,500059,4,2,0
16-11-2025,Telangana,Hyderabad,500073,1,0,0
16-11-2025,Telangana,Hyderabad,500080,1,0,0
16-11-2025,Telangana,Hyderabad,500082,1,0,0
16-11-2025,Telangana,Hyderabad,500094,3,0,0
17-11-2025,Telangana,Hyderabad,500024,2,0,0
17-11-2025,Telangana,Hyderabad,500029,1,0,0
17-11-2025,Telangana,Hyderabad,500034,3,1,1
17-11-2025,Telangana,Hyderabad,500050,0,1,0
17-11-2025,Telangana,Hyderabad,500055,2,0,0
15-12-2025,Telangana,Hyderabad,500002,11,3,0
15-12-2025,Telangana,Hyderabad,500003,4,2,1
15-12-2025,Telangana,Hyderabad,500008,33,15,0
15-12-2025,Telangana,Hyderabad,500017,4,1,3
15-12-2025,Telangana,Hyderabad,500024,1,2,0
15-12-2025,Telangana,Hyderabad,500031,1,0,0
15-12-2025,Telangana,Hyderabad,500034,6,2,0
15-12-2025,Telangana,Hyderabad,500054,2,1,0
15-12-2025,Telangana,Hyderabad,500057,1,0,0
15-12-2025,Telangana,Hyderabad,500059,11,4,0
15-12-2025,Telangana,Hyderabad,500064,30,4,1
15-12-2025,Telangana,Hyderabad,500095,2,0,0
25-11-2025,Telangana,Hyderabad,500002,6,0,0
25-11-2025,Telangana,Hyderabad,500010,2,0,0
25-11-2025,Telangana,Hyderabad,500018,9,1,0
25-11-2025,Telangana,Hyderabad,500029,3,1,1
25-11-2025,Telangana,Hyderabad,500049,5,0,0
25-11-2025,Telangana,Hyderabad,500053,10,6,0
25-11-2025,Telangana,Hyderabad,500061,2,1,0
25-11-2025,Telangana,Hyderabad,500064,7,1,0
25-11-2025,Telangana,Hyderabad,500080,1,0,0
05-11-2025,Telangana,Hyderabad,500001,2,1,0
05-11-2025,Telangana,Hyderabad,500004,3,0,0
05-11-2025,Telangana,Hyderabad,500012,1,1,0
05-11-2025,Telangana,Hyderabad,500020,8,1,0
05-11-2025,Telangana,Hyderabad,500023,8,1,0
05-11-2025,Telangana,Hyderabad,500026,0,1,0
05-11-2025,Telangana,Hyderabad,500029,2,0,1
05-11-2025,Telangana,Hyderabad,500033,1,0,0
05-11-2025,Telangana,Hyderabad,500034,2,1,1
05-11-2025,Telangana,Hyderabad,500058,3,0,0
05-11-2025,Telangana,Hyderabad,500059,3,2,1
05-11-2025,Telangana,Hyderabad,500064,11,5,0
06-11-2025,Telangana,Hyderabad,500001,1,0,0
06-11-2025,Telangana,Hyderabad,500003,1,0,0
06-11-2025,Telangana,Hyderabad,500005,4,1,0
06-11-2025,Telangana,Hyderabad,500007,1,0,0
06-11-2025,Telangana,Hyderabad,500008,11,3,3
06-11-2025,Telangana,Hyderabad,500018,2,1,0
06-11-2025,Telangana,Hyderabad,500026,0,1,2
06-11-2025,Telangana,Hyderabad,500049,1,0,0
06-11-2025,Telangana,Hyderabad,500057,0,1,0
06-11-2025,Telangana,Hyderabad,500061,2,0,0
06-11-2025,Telangana,Hyderabad,500062,1,0,0
06-11-2025,Telangana,Hyderabad,500064,5,2,1
06-11-2025,Telangana,Hyderabad,500096,2,0,0
03-11-2025,Telangana,Hyderabad,500015,2,1,0
03-11-2025,Telangana,Hyderabad,500023,1,0,0
03-11-2025,Telangana,Hyderabad,500029,0,1,0
03-11-2025,Telangana,Hyderabad,500054,0,1,0
03-11-2025,Telangana,Hyderabad,500058,2,0,0
08-11-2025,Telangana,Hyderabad,500001,3,0,0
08-11-2025,Telangana,Hyderabad,500005,10,4,0
08-11-2025,Telangana,Hyderabad,500007,1,0,0
08-11-2025,Telangana,Hyderabad,500009,0,1,0
08-11-2025,Telangana,Hyderabad,500017,3,0,0
08-11-2025,Telangana,Hyderabad,500023,7,1,2
08-11-2025,Telangana,Hyderabad,500055,1,0,0
08-11-2025,Telangana,Hyderabad,500058,2,0,0
08-11-2025,Telangana,Hyderabad,500094,1,1,0
07-11-2025,Telangana,Hyderabad,500001,2,0,1
07-11-2025,Telangana,Hyderabad,500002,4,1,0
07-11-2025,Telangana,Hyderabad,500003,4,2,2
07-11-2025,Telangana,Hyderabad,500004,2,0,0
07-11-2025,Telangana,Hyderabad,500005,11,4,0
07-11-2025,Telangana,Hyderabad,500013,9,1,0
07-11-2025,Telangana,Hyderabad,500016,4,0,0
07-11-2025,Telangana,Hyderabad,500020,4,2,0
07-11-2025,Telangana,Hyderabad,500026,0,1,2
07-11-2025,Telangana,Hyderabad,500044,1,0,0
07-11-2025,Telangana,Hyderabad,500045,2,2,0
07-11-2025,Telangana,Hyderabad,500049,1,2,0
07-11-2025,Telangana,Hyderabad,500055,1,0,0
07-11-2025,Telangana,Hyderabad,500072,3,0,0
07-11-2025,Telangana,Hyderabad,500082,1,0,0
10-11-2025,Telangana,Hyderabad,500008,11,1,0
10-11-2025,Telangana,Hyderabad,500012,7,0,0
10-11-2025,Telangana,Hyderabad,500023,8,4,0
10-11-2025,Telangana,Hyderabad,500026,2,0,0
10-11-2025,Telangana,Hyderabad,500028,2,4,2
10-11-2025,Telangana,Hyderabad,500044,1,1,0
10-11-2025,Telangana,Hyderabad,500057,0,0,1
10-11-2025,Telangana,Hyderabad,500064,14,2,0
10-11-2025,Telangana,Hyderabad,500082,1,1,0
10-11-2025,Telangana,Hyderabad,500096,1,0,0
09-11-2025,Telangana,Hyderabad,500004,2,0,0
09-11-2025,Telangana,Hyderabad,500006,9,0,0
09-11-2025,Telangana,Hyderabad,500008,17,7,0
09-11-2025,Telangana,Hyderabad,500017,2,0,0
09-11-2025,Telangana,Hyderabad,500058,2,0,0
09-11-2025,Telangana,Hyderabad,500064,12,1,0
13-11-2025,Telangana,Hyderabad,500001,1,0,0
13-11-2025,Telangana,Hyderabad,500004,1,0,0
13-11-2025,Telangana,Hyderabad,500005,7,0,0
13-11-2025,Telangana,Hyderabad,500023,3,1,1
13-11-2025,Telangana,Hyderabad,500026,3,0,0
13-11-2025,Telangana,Hyderabad,500045,2,1,0
13-11-2025,Telangana,Hyderabad,500049,1,1,0
13-11-2025,Telangana,Hyderabad,500061,5,0,0
13-11-2025,Telangana,Hyderabad,500081,0,1,0
13-11-2025,Telangana,Hyderabad,500094,2,1,0
14-11-2025,Telangana,Hyderabad,500016,1,0,0
14-11-2025,Telangana,Hyderabad,500017,5,0,0
14-11-2025,Telangana,Hyderabad,500018,2,0,0
14-11-2025,Telangana,Hyderabad,500024,3,0,0
14-11-2025,Telangana,Hyderabad,500034,2,1,0
14-11-2025,Telangana,Hyderabad,500044,2,0,0
14-11-2025,Telangana,Hyderabad,500050,1,0,0
14-11-2025,Telangana,Hyderabad,500054,3,0,0
14-11-2025,Telangana,Hyderabad,500058,4,0,0
14-11-2025,Telangana,Hyderabad,500062,2,2,0
14-11-2025,Telangana,Hyderabad,500067,2,0,0
14-11-2025,Telangana,Hyderabad,500072,0,1,0
19-11-2025,Telangana,Hyderabad,500003,3,2,0
19-11-2025,Telangana,Hyderabad,500009,2,1,0
19-11-2025,Telangana,Hyderabad,500027,4,1,0
19-11-2025,Telangana,Hyderabad,500028,19,3,0
19-11-2025,Telangana,Hyderabad,500033,3,0,0
19-11-2025,Telangana,Hyderabad,500053,41,13,0
19-11-2025,Telangana,Hyderabad,500056,0,1,0
19-11-2025,Telangana,Hyderabad,500058,4,0,0
19-11-2025,Telangana,Hyderabad,500059,17,1,0
19-11-2025,Telangana,Hyderabad,500073,1,1,0
19-11-2025,Telangana,Hyderabad,500078,0,1,0
19-11-2025,Telangana,Hyderabad,500082,1,1,0
19-11-2025,Telangana,Hyderabad,500094,2,0,0
18-11-2025,Telangana,Hyderabad,500001,8,3,0
18-11-2025,Telangana,Hyderabad,500004,3,2,0
18-11-2025,Telangana,Hyderabad,500005,21,0,0
18-11-2025,Telangana,Hyderabad,500011,4,0,0
18-11-2025,Telangana,Hyderabad,500034,5,2,0
18-11-2025,Telangana,Hyderabad,500040,2,0,0
18-11-2025,Telangana,Hyderabad,500065,6,1,0
22-12-2025,Telangana,Hyderabad,500003,10,0,0
22-12-2025,Telangana,Hyderabad,500020,6,0,0
22-12-2025,Telangana,Hyderabad,500044,5,0,0
22-12-2025,Telangana,Hyderabad,500045,16,0,0
22-12-2025,Telangana,Hyderabad,500047,1,0,0
22-12-2025,Telangana,Hyderabad,500049,4,0,0
22-12-2025,Telangana,Hyderabad,500050,4,0,0
22-12-2025,Telangana,Hyderabad,500065,3,0,0
21-12-2025,Telangana,Hyderabad,500013,6,0,0
21-12-2025,Telangana,Hyderabad,500020,1,0,0
21-12-2025,Telangana,Hyderabad,500027,1,0,0
21-12-2025,Telangana,Hyderabad,500029,2,0,0
21-12-2025,Telangana,Hyderabad,500034,3,0,0
21-12-2025,Telangana,Hyderabad,500036,3,0,0
25-12-2025,Telangana,Hyderabad,500005,1,7,0
25-12-2025,Telangana,Hyderabad,500009,2,0,0
25-12-2025,Telangana,Hyderabad,500023,2,3,0
25-12-2025,Telangana,Hyderabad,500024,2,1,0
