date,state,district,pincode,demo_age_5_17,demo_age_17_
05-09-2025,Telangana,Hyderabad,500004,2,3
05-09-2025,Telangana,Hyderabad,500008,3,28
05-09-2025,Telangana,Hyderabad,500010,1,3
05-09-2025,Telangana,Hyderabad,500028,3,11
05-09-2025,Telangana,Hyderabad,500029,1,11
05-09-2025,Telangana,Hyderabad,500033,1,2
05-09-2025,Telangana,Hyderabad,500044,1,6
05-09-2025,Telangana,Hyderabad,500045,0,15
05-09-2025,Telangana,Hyderabad,500054,2,12
05-09-2025,Telangana,Hyderabad,500080,0,5
05-09-2025,Telangana,Hyderabad,500081,1,2
05-09-2025,Telangana,Hyderabad,500096,0,2
07-09-2025,Telangana,Hyderabad,500004,0,1
07-09-2025,Telangana,Hyderabad,500010,0,1
07-09-2025,Telangana,Hyderabad,500031,0,1
07-09-2025,Telangana,Hyderabad,500042,1,1
07-09-2025,Telangana,Hyderabad,500045,0,10
07-09-2025,Telangana,Hyderabad,500057,0,2
06-09-2025,Telangana,Hyderabad,500015,3,6
06-09-2025,Telangana,Hyderabad,500016,1,10
06-09-2025,Telangana,Hyderabad,500017,0,12
06-09-2025,Telangana,Hyderabad,500024,0,8
06-09-2025,Telangana,Hyderabad,500029,0,2
06-09-2025,Telangana,Hyderabad,500034,3,4
06-09-2025,Telangana,Hyderabad,500050,0,2
06-09-2025,Telangana,Hyderabad,500055,0,1
06-09-2025,Telangana,Hyderabad,500056,0,3
06-09-2025,Telangana,Hyderabad,500057,0,2
06-09-2025,Telangana,Hyderabad,500078,0,1
06-09-2025,Telangana,Hyderabad,500091,2,1
06-09-2025,Telangana,Hyderabad,500094,2,10
08-09-2025,Telangana,Hyderabad,500007,2,5
08-09-2025,Telangana,Hyderabad,500016,2,17
08-09-2025,Telangana,Hyderabad,500025,0,8
08-09-2025,Telangana,Hyderabad,500026,2,25
08-09-2025,Telangana,Hyderabad,500029,0,12
08-09-2025,Telangana,Hyderabad,500031,0,2
08-09-2025,Telangana,Hyderabad,500038,1,9
08-09-2025,Telangana,Hyderabad,500049,1,11
08-09-2025,Telangana,Hyderabad,500087,0,1
08-09-2025,Telangana,Hyderabad,500091,1,4
08-09-2025,Telangana,Hyderabad,500095,0,2
10-09-2025,Telangana,Hyderabad,500006,4,44
10-09-2025,Telangana,Hyderabad,500007,0,4
10-09-2025,Telangana,Hyderabad,500016,5,13
10-09-2025,Telangana,Hyderabad,500020,2,31
10-09-2025,Telangana,Hyderabad,500025,2,6
10-09-2025,Telangana,Hyderabad,500026,3,30
10-09-2025,Telangana,Hyderabad,500028,4,51
10-09-2025,Telangana,Hyderabad,500038,2,11
10-09-2025,Telangana,Hyderabad,500049,1,3
10-09-2025,Telangana,Hyderabad,500050,1,3
10-09-2025,Telangana,Hyderabad,500053,4,75
10-09-2025,Telangana,Hyderabad,500054,3,36
10-09-2025,Telangana,Hyderabad,500056,1,7
10-09-2025,Telangana,Hyderabad,500059,4,42
10-09-2025,Telangana,Hyderabad,500062,2,7
10-09-2025,Telangana,Hyderabad,500064,21,44
10-09-2025,Telangana,Hyderabad,500067,0,2
10-09-2025,Telangana,Hyderabad,500072,1,12
10-09-2025,Telangana,Hyderabad,500091,0,3
09-09-2025,Telangana,Hyderabad,500034,5,21
09-09-2025,Telangana,Hyderabad,500049,1,7
09-09-2025,Telangana,Hyderabad,500082,1,9
09-09-2025,Telangana,Hyderabad,500091,1,2
11-09-2025,Telangana,Hyderabad,500003,3,36
11-09-2025,Telangana,Hyderabad,500005,1,39
11-09-2025,Telangana,Hyderabad,500008,4,65
11-09-2025,Telangana,Hyderabad,500011,5,19
11-09-2025,Telangana,Hyderabad,500013,7,48
11-09-2025,Telangana,Hyderabad,500024,3,12
11-09-2025,Telangana,Hyderabad,500025,0,3
11-09-2025,Telangana,Hyderabad,500028,6,53
11-09-2025,Telangana,Hyderabad,500040,2,3
11-09-2025,Telangana,Hyderabad,500061,3,19
11-09-2025,Telangana,Hyderabad,500062,3,7
11-09-2025,Telangana,Hyderabad,500065,1,6
11-09-2025,Telangana,Hyderabad,500067,0,7
11-09-2025,Telangana,Hyderabad,500080,1,19
13-09-2025,Telangana,Hyderabad,500015,3,13
13-09-2025,Telangana,Hyderabad,500031,0,4
13-09-2025,Telangana,Hyderabad,500034,4,20
13-09-2025,Telangana,Hyderabad,500038,1,7
13-09-2025,Telangana,Hyderabad,500042,2,4
13-09-2025,Telangana,Hyderabad,500056,1,2
13-09-2025,Telangana,Hyderabad,500057,0,2
13-09-2025,Telangana,Hyderabad,500062,2,6
12-09-2025,Telangana,Hyderabad,500002,3,30
12-09-2025,Telangana,Hyderabad,500005,6,37
12-09-2025,Telangana,Hyderabad,500006,7,39
12-09-2025,Telangana,Hyderabad,500008,5,73
12-09-2025,Telangana,Hyderabad,500016,2,12
12-09-2025,Telangana,Hyderabad,500018,11,46
12-09-2025,Telangana,Hyderabad,500028,6,46
12-09-2025,Telangana,Hyderabad,500036,1,30
12-09-2025,Telangana,Hyderabad,500040,0,9
12-09-2025,Telangana,Hyderabad,500047,0,1
12-09-2025,Telangana,Hyderabad,500049,3,4
12-09-2025,Telangana,Hyderabad,500056,0,2
12-09-2025,Telangana,Hyderabad,500062,0,9
12-09-2025,Telangana,Hyderabad,500064,6,40
12-09-2025,Telangana,Hyderabad,500073,3,9
12-09-2025,Telangana,Hyderabad,500088,0,2
12-09-2025,Telangana,Hyderabad,500094,1,12
15-09-2025,Telangana,Hyderabad,500004,1,14
15-09-2025,Telangana,Hyderabad,500007,0,6
15-09-2025,Telangana,Hyderabad,500024,2,12
15-09-2025,Telangana,Hyderabad,500025,0,2
15-09-2025,Telangana,Hyderabad,500029,2,20
15-09-2025,Telangana,Hyderabad,500054,10,22
15-09-2025,Telangana,Hyderabad,500073,0,4
15-09-2025,Telangana,Hyderabad,500081,1,5
15-09-2025,Telangana,Hyderabad,500085,2,0
14-09-2025,Telangana,Hyderabad,500001,0,3
14-09-2025,Telangana,Hyderabad,500003,2,0
14-09-2025,Telangana,Hyderabad,500011,0,1
14-09-2025,Telangana,Hyderabad,500023,2,10
14-09-2025,Telangana,Hyderabad,500034,0,4
14-09-2025,Telangana,Hyderabad,500049,1,3
14-09-2025,Telangana,Hyderabad,500053,1,5
14-09-2025,Telangana,Hyderabad,500085,0,1
16-09-2025,Telangana,Hyderabad,500005,6,55
16-09-2025,Telangana,Hyderabad,500006,6,57
16-09-2025,Telangana,Hyderabad,500009,6,19
16-09-2025,Telangana,Hyderabad,500024,0,19
16-09-2025,Telangana,Hyderabad,500027,1,19
16-09-2025,Telangana,Hyderabad,500038,0,5
16-09-2025,Telangana,Hyderabad,500044,2,15
16-09-2025,Telangana,Hyderabad,500045,3,42
16-09-2025,Telangana,Hyderabad,500049,1,8
16-09-2025,Telangana,Hyderabad,500056,0,5
16-09-2025,Telangana,Hyderabad,500058,1,10
16-09-2025,Telangana,Hyderabad,500059,8,47
16-09-2025,Telangana,Hyderabad,500065,2,11
16-09-2025,Telangana,Hyderabad,500067,0,7
16-09-2025,Telangana,Hyderabad,500096,1,13
17-09-2025,Telangana,Hyderabad,500023,7,41
17-09-2025,Telangana,Hyderabad,500028,7,52
17-09-2025,Telangana,Hyderabad,500034,5,23
17-09-2025,Telangana,Hyderabad,500040,3,12
17-09-2025,Telangana,Hyderabad,500044,2,16
17-09-2025,Telangana,Hyderabad,500047,0,1
17-09-2025,Telangana,Hyderabad,500049,3,5
17-09-2025,Telangana,Hyderabad,500054,2,25
17-09-2025,Telangana,Hyderabad,500056,4,2
17-09-2025,Telangana,Hyderabad,500057,2,5
17-09-2025,Telangana,Hyderabad,500080,3,14
17-09-2025,Telangana,Hyderabad,500088,0,1
18-09-2025,Telangana,Hyderabad,500001,0,15
18-09-2025,Telangana,Hyderabad,500002,0,20
18-09-2025,Telangana,Hyderabad,500004,0,15
18-09-2025,Telangana,Hyderabad,500006,0,20
18-09-2025,Telangana,Hyderabad,500007,0,6
18-09-2025,Telangana,Hyderabad,500010,1,10
18-09-2025,Telangana,Hyderabad,500015,0,11
18-09-2025,Telangana,Hyderabad,500017,0,10
18-09-2025,Telangana,Hyderabad,500023,10,28
18-09-2025,Telangana,Hyderabad,500028,2,32
18-09-2025,Telangana,Hyderabad,500040,2,6
18-09-2025,Telangana,Hyderabad,500045,5,23
18-09-2025,Telangana,Hyderabad,500049,5,4
18-09-2025,Telangana,Hyderabad,500057,1,3
18-09-2025,Telangana,Hyderabad,500059,7,40
19-09-2025,Telangana,Hyderabad,500002,4,18
19-09-2025,Telangana,Hyderabad,500012,1,11
19-09-2025,Telangana,Hyderabad,500015,4,24
19-09-2025,Telangana,Hyderabad,500017,1,21
19-09-2025,Telangana,Hyderabad,500024,1,9
19-09-2025,Telangana,Hyderabad,500034,0,21
19-09-2025,Telangana,Hyderabad,500044,2,10
19-09-2025,Telangana,Hyderabad,500054,6,20
19-09-2025,Telangana,Hyderabad,500056,1,5
19-09-2025,Telangana,Hyderabad,500067,0,4
19-09-2025,Telangana,Hyderabad,500072,2,7
19-09-2025,Telangana,Hyderabad,500080,1,10
20-09-2025,Telangana,Hyderabad,500001,3,33
20-09-2025,Telangana,Hyderabad,500005,5,74
20-09-2025,Telangana,Hyderabad,500011,1,23
20-09-2025,Telangana,Hyderabad,500017,1,18
20-09-2025,Telangana,Hyderabad,500027,2,15
20-09-2025,Telangana,Hyderabad,500067,0,4
20-09-2025,Telangana,Hyderabad,500078,0,2
20-09-2025,Telangana,Hyderabad,500080,0,7
20-09-2025,Telangana,Hyderabad,500096,0,4
13-10-2025,Telangana,Hyderabad,500010,0,3
13-10-2025,Telangana,Hyderabad,500011,0,1
13-10-2025,Telangana,Hyderabad,500012,0,2
13-10-2025,Telangana,Hyderabad,500026,0,6
13-10-2025,Telangana,Hyderabad,500053,0,12
13-10-2025,Telangana,Hyderabad,500073,0,1
15-10-2025,Telangana,Hyderabad,500006,8,33
15-10-2025,Telangana,Hyderabad,500012,3,10
15-10-2025,Telangana,Hyderabad,500013,10,45
15-10-2025,Telangana,Hyderabad,500015,4,11
15-10-2025,Telangana,Hyderabad,500040,3,5
15-10-2025,Telangana,Hyderabad,500056,3,6
15-10-2025,Telangana,Hyderabad,500058,1,7
15-10-2025,Telangana,Hyderabad,500065,4,7
15-10-2025,Telangana,Hyderabad,500073,0,7
15-10-2025,Telangana,Hyderabad,500080,3,20
15-10-2025,Telangana,Hyderabad,500096,1,10
16-10-2025,Telangana,Hyderabad,500006,7,40
16-10-2025,Telangana,Hyderabad,500011,4,12
16-10-2025,Telangana,Hyderabad,500020,7,26
16-10-2025,Telangana,Hyderabad,500027,1,7
16-10-2025,Telangana,Hyderabad,500029,2,13
16-10-2025,Telangana,Hyderabad,500034,2,22
16-10-2025,Telangana,Hyderabad,500044,2,8
16-10-2025,Telangana,Hyderabad,500045,4,33
16-10-2025,Telangana,Hyderabad,500056,2,4
16-10-2025,Telangana,Hyderabad,500057,0,3
16-10-2025,Telangana,Hyderabad,500059,3,43
16-10-2025,Telangana,Hyderabad,500088,0,4
16-10-2025,Telangana,Hyderabad,500096,1,2
26-10-2025,Telangana,Hyderabad,500001,2,18
26-10-2025,Telangana,Hyderabad,500015,5,31
26-10-2025,Telangana,Hyderabad,500016,1,19
26-10-2025,Telangana,Hyderabad,500027,2,16
26-10-2025,Telangana,Hyderabad,500034,4,37
26-10-2025,Telangana,Hyderabad,500040,3,11
26-10-2025,Telangana,Hyderabad,500044,5,13
26-10-2025,Telangana,Hyderabad,500080,2,15
26-10-2025,Telangana,Hyderabad,500091,0,5
26-10-2025,Telangana,Hyderabad,500095,0,1
26-10-2025,Telangana,Hyderabad,500096,2,5
26-10-2025,Telangana,Hyderabad,500103,1,0
19-10-2025,Telangana,Hyderabad,500001,7,28
19-10-2025,Telangana,Hyderabad,500006,10,46
19-10-2025,Telangana,Hyderabad,500009,2,7
19-10-2025,Telangana,Hyderabad,500031,0,1
19-10-2025,Telangana,Hyderabad,500033,4,12
19-10-2025,Telangana,Hyderabad,500045,5,34
19-10-2025,Telangana,Hyderabad,500055,0,1
19-10-2025,Telangana,Hyderabad,500064,12,47
19-10-2025,Telangana,Hyderabad,500078,0,1
19-10-2025,Telangana,Hyderabad,500094,1,10
20-10-2025,Telangana,Hyderabad,500003,2,8
20-10-2025,Telangana,Hyderabad,500015,4,10
20-10-2025,Telangana,Hyderabad,500027,2,8
20-10-2025,Telangana,Hyderabad,500033,0,4
20-10-2025,Telangana,Hyderabad,500038,2,5
20-10-2025,Telangana,Hyderabad,500053,9,36
20-10-2025,Telangana,Hyderabad,500057,0,4
20-10-2025,Telangana,Hyderabad,500065,1,3
20-10-2025,Telangana,Hyderabad,500096,0,1
21-10-2025,Telangana,Hyderabad,500002,0,7
21-10-2025,Telangana,Hyderabad,500006,0,4
21-10-2025,Telangana,Hyderabad,500011,2,1
21-10-2025,Telangana,Hyderabad,500015,0,4
21-10-2025,Telangana,Hyderabad,500033,1,4
21-10-2025,Telangana,Hyderabad,500045,2,4
21-10-2025,Telangana,Hyderabad,500054,2,3
21-10-2025,Telangana,Hyderabad,500055,0,1
21-10-2025,Telangana,Hyderabad,500056,0,1
21-10-2025,Telangana,Hyderabad,500061,0,2
21-10-2025,Telangana,Hyderabad,500064,1,15
22-10-2025,Telangana,Hyderabad,500006,0,1
22-10-2025,Telangana,Hyderabad,500013,0,1
22-10-2025,Telangana,Hyderabad,500016,0,1
22-10-2025,Telangana,Hyderabad,500017,0,1
22-10-2025,Telangana,Hyderabad,500027,0,1
22-10-2025,Telangana,Hyderabad,500028,0,2
22-10-2025,Telangana,Hyderabad,500044,0,1
22-10-2025,Telangana,Hyderabad,500045,0,2
22-10-2025,Telangana,Hyderabad,500058,0,1
27-10-2025,Telangana,Hyderabad,500002,2,29
27-10-2025,Telangana,Hyderabad,500004,1,16
27-10-2025,Telangana,Hyderabad,500007,2,21
27-10-2025,Telangana,Hyderabad,500009,0,15
27-10-2025,Telangana,Hyderabad,500017,4,27
27-10-2025,Telangana,Hyderabad,500018,13,42
27-10-2025,Telangana,Hyderabad,500034,4,18
27-10-2025,Telangana,Hyderabad,500059,5,64
27-10-2025,Telangana,Hyderabad,500063,0,1
27-10-2025,Telangana,Hyderabad,500078,0,1
27-10-2025,Telangana,Hyderabad,500085,0,2
27-10-2025,Telangana,Hyderabad,500094,4,16
27-10-2025,Telangana,Hyderabad,500096,0,9
27-10-2025,Telangana,Hyderabad,500103,0,1
30-10-2025,Telangana,Hyderabad,500063,1,0
30-10-2025,Telangana,Hyderabad,500069,1,1
30-10-2025,Telangana,Hyderabad,500087,0,2
02-11-2025,Telangana,Hyderabad,500096,2,4
17-10-2025,Telangana,Hyderabad,500004,1,15
17-10-2025,Telangana,Hyderabad,500012,0,6
17-10-2025,Telangana,Hyderabad,500015,6,12
17-10-2025,Telangana,Hyderabad,500017,2,15
17-10-2025,Telangana,Hyderabad,500020,6,27
17-10-2025,Telangana,Hyderabad,500023,3,34
17-10-2025,Telangana,Hyderabad,500029,1,4
17-10-2025,Telangana,Hyderabad,500042,1,3
17-10-2025,Telangana,Hyderabad,500049,1,4
17-10-2025,Telangana,Hyderabad,500050,0,2
17-10-2025,Telangana,Hyderabad,500056,1,5
17-10-2025,Telangana,Hyderabad,500062,3,7
17-10-2025,Telangana,Hyderabad,500072,3,9
17-10-2025,Telangana,Hyderabad,500080,0,9
17-10-2025,Telangana,Hyderabad,500081,0,2
17-10-2025,Telangana,Hyderabad,500094,0,9
18-10-2025,Telangana,Hyderabad,500005,15,37
18-10-2025,Telangana,Hyderabad,500013,10,29
18-10-2025,Telangana,Hyderabad,500040,0,6
18-10-2025,Telangana,Hyderabad,500042,0,4
18-10-2025,Telangana,Hyderabad,500055,0,1
18-10-2025,Telangana,Hyderabad,500058,1,8
18-10-2025,Telangana,Hyderabad,500059,9,51
18-10-2025,Telangana,Hyderabad,500061,1,21
18-10-2025,Telangana,Hyderabad,500096,0,4
24-10-2025,Telangana,Hyderabad,500002,3,48
24-10-2025,Telangana,Hyderabad,500008,16,103
24-10-2025,Telangana,Hyderabad,500017,1,17
24-10-2025,Telangana,Hyderabad,500029,3,17
24-10-2025,Telangana,Hyderabad,500033,0,9
24-10-2025,Telangana,Hyderabad,500034,3,23
24-10-2025,Telangana,Hyderabad,500036,8,29
24-10-2025,Telangana,Hyderabad,500038,5,20
24-10-2025,Telangana,Hyderabad,500040,6,9
24-10-2025,Telangana,Hyderabad,500045,7,32
24-10-2025,Telangana,Hyderabad,500062,4,10
24-10-2025,Telangana,Hyderabad,500072,8,8
24-10-2025,Telangana,Hyderabad,500080,1,7
24-10-2025,Telangana,Hyderabad,500088,0,2
24-10-2025,Telangana,Hyderabad,500089,0,1
24-10-2025,Telangana,Hyderabad,500095,0,1
23-10-2025,Telangana,Hyderabad,500008,0,3
23-10-2025,Telangana,Hyderabad,500012,0,1
23-10-2025,Telangana,Hyderabad,500028,4,4
23-10-2025,Telangana,Hyderabad,500042,0,1
23-10-2025,Telangana,Hyderabad,500053,3,7
25-10-2025,Telangana,Hyderabad,500005,7,60
25-10-2025,Telangana,Hyderabad,500018,6,29
25-10-2025,Telangana,Hyderabad,500024,0,18
25-10-2025,Telangana,Hyderabad,500027,2,16
25-10-2025,Telangana,Hyderabad,500038,4,12
25-10-2025,Telangana,Hyderabad,500055,1,2
25-10-2025,Telangana,Hyderabad,500058,1,12
25-10-2025,Telangana,Hyderabad,500059,7,40
28-10-2025,Telangana,Hyderabad,500005,11,72
28-10-2025,Telangana,Hyderabad,500012,2,13
28-10-2025,Telangana,Hyderabad,500020,10,40
28-10-2025,Telangana,Hyderabad,500025,1,3
28-10-2025,Telangana,Hyderabad,500027,2,17
28-10-2025,Telangana,Hyderabad,500062,1,14
28-10-2025,Telangana,Hyderabad,500073,1,7
28-10-2025,Telangana,Hyderabad,500078,0,1
28-10-2025,Telangana,Hyderabad,500103,0,1
31-10-2025,Telangana,Hyderabad,500031,4,3
05-11-2025,Telangana,Hyderabad,500081,0,1
06-11-2025,Telangana,Hyderabad,500103,0,1
09-11-2025,Telangana,Hyderabad,500038,2,10
09-11-2025,Telangana,Hyderabad,500081,1,0
09-11-2025,Telangana,Hyderabad,500082,0,4
13-11-2025,Telangana,Hyderabad,500095,0,1
16-11-2025,Telangana,Hyderabad,500078,0,1
16-11-2025,Telangana,Hyderabad,500096,0,5
18-11-2025,Telangana,Hyderabad,500014,0,1
04-12-2025,Telangana,Hyderabad,500041,1,0
05-12-2025,Telangana,Hyderabad,500063,0,1
05-12-2025,Telangana,Hyderabad,500078,0,3
05-12-2025,Telangana,Hyderabad,500088,0,1
07-12-2025,Telangana,Hyderabad,500031,0,3
07-12-2025,Telangana,Hyderabad,500081,0,2
06-12-2025,Telangana,Hyderabad,500008,15,96
06-12-2025,Telangana,Hyderabad,500010,6,20
06-12-2025,Telangana,Hyderabad,500015,1,30
06-12-2025,Telangana,Hyderabad,500016,4,16
06-12-2025,Telangana,Hyderabad,500026,3,19
06-12-2025,Telangana,Hyderabad,500028,10,58
06-12-2025,Telangana,Hyderabad,500042,0,8
06-12-2025,Telangana,Hyderabad,500057,3,6
06-12-2025,Telangana,Hyderabad,500058,1,13
06-12-2025,Telangana,Hyderabad,500065,1,15
06-12-2025,Telangana,Hyderabad,500073,1,12
06-12-2025,Telangana,Hyderabad,500087,1,0
06-12-2025,Telangana,Hyderabad,500096,0,4
04-11-2025,Telangana,Hyderabad,500002,8,46
04-11-2025,Telangana,Hyderabad,500010,4,10
04-11-2025,Telangana,Hyderabad,500011,6,28
04-11-2025,Telangana,Hyderabad,500012,2,14
04-11-2025,Telangana,Hyderabad,500016,1,9
04-11-2025,Telangana,Hyderabad,500038,0,17
04-11-2025,Telangana,Hyderabad,500040,1,12
04-11-2025,Telangana,Hyderabad,500044,4,17
04-11-2025,Telangana,Hyderabad,500045,10,26
04-11-2025,Telangana,Hyderabad,500054,3,26
04-11-2025,Telangana,Hyderabad,500056,0,4
04-11-2025,Telangana,Hyderabad,500059,8,72
04-11-2025,Telangana,Hyderabad,500063,0,1
04-11-2025,Telangana,Hyderabad,500081,1,1
04-11-2025,Telangana,Hyderabad,500091,0,2
04-11-2025,Telangana,Hyderabad,500103,0,2
05-11-2025,Telangana,Hyderabad,500006,2,21
05-11-2025,Telangana,Hyderabad,500025,0,3
05-11-2025,Telangana,Hyderabad,500028,13,57
05-11-2025,Telangana,Hyderabad,500042,0,3
05-11-2025,Telangana,Hyderabad,500054,5,15
05-11-2025,Telangana,Hyderabad,500056,3,3
05-11-2025,Telangana,Hyderabad,500073,2,5
05-11-2025,Telangana,Hyderabad,500094,3,3
06-11-2025,Telangana,Hyderabad,500009,5,10
06-11-2025,Telangana,Hyderabad,500011,6,26
06-11-2025,Telangana,Hyderabad,500012,2,17
06-11-2025,Telangana,Hyderabad,500016,2,15
06-11-2025,Telangana,Hyderabad,500031,0,1
06-11-2025,Telangana,Hyderabad,500044,2,19
06-11-2025,Telangana,Hyderabad,500050,0,2
06-11-2025,Telangana,Hyderabad,500058,1,12
06-11-2025,Telangana,Hyderabad,500059,5,63
06-11-2025,Telangana,Hyderabad,500065,1,17
06-11-2025,Telangana,Hyderabad,500072,2,12
06-11-2025,Telangana,Hyderabad,500078,0,3
06-11-2025,Telangana,Hyderabad,500081,0,5
06-11-2025,Telangana,Hyderabad,500082,2,7
07-11-2025,Telangana,Hyderabad,500008,7,59
07-11-2025,Telangana,Hyderabad,500010,1,10
07-11-2025,Telangana,Hyderabad,500012,2,11
07-11-2025,Telangana,Hyderabad,500023,8,40
07-11-2025,Telangana,Hyderabad,500033,1,8
07-11-2025,Telangana,Hyderabad,500036,2,30
07-11-2025,Telangana,Hyderabad,500038,5,16
07-11-2025,Telangana,Hyderabad,500042,2,7
07-11-2025,Telangana,Hyderabad,500053,12,76
07-11-2025,Telangana,Hyderabad,500061,7,26
07-11-2025,Telangana,Hyderabad,500095,0,3
07-12-2025,Telangana,Hyderabad,500007,0,3
07-12-2025,Telangana,Hyderabad,500012,3,5
07-12-2025,Telangana,Hyderabad,500017,1,3
07-12-2025,Telangana,Hyderabad,500020,2,8
07-12-2025,Telangana,Hyderabad,500033,0,1
07-12-2025,Telangana,Hyderabad,500040,1,4
07-12-2025,Telangana,Hyderabad,500042,0,1
07-12-2025,Telangana,Hyderabad,500047,0,1
07-12-2025,Telangana,Hyderabad,500049,0,3
07-12-2025,Telangana,Hyderabad,500050,0,1
07-12-2025,Telangana,Hyderabad,500053,1,14
07-12-2025,Telangana,Hyderabad,500056,0,1
07-12-2025,Telangana,Hyderabad,500072,0,3
07-12-2025,Telangana,Hyderabad,500088,0,1
07-12-2025,Telangana,Hyderabad,500091,0,2
07-12-2025,Telangana,Hyderabad,500094,1,2
04-12-2025,Telangana,Hyderabad,500001,3,28
04-12-2025,Telangana,Hyderabad,500009,1,9
04-12-2025,Telangana,Hyderabad,500018,6,48
04-12-2025,Telangana,Hyderabad,500026,10,17
04-12-2025,Telangana,Hyderabad,500028,9,58
04-12-2025,Telangana,Hyderabad,500029,2,30
04-12-2025,Telangana,Hyderabad,500040,1,4
04-12-2025,Telangana,Hyderabad,500072,1,11
04-12-2025,Telangana,Hyderabad,500087,0,2
08-11-2025,Telangana,Hyderabad,500006,6,30
08-11-2025,Telangana,Hyderabad,500012,2,8
08-11-2025,Telangana,Hyderabad,500026,1,9
08-11-2025,Telangana,Hyderabad,500027,3,14
08-11-2025,Telangana,Hyderabad,500028,4,38
08-11-2025,Telangana,Hyderabad,500029,2,17
08-11-2025,Telangana,Hyderabad,500067,2,2
09-11-2025,Telangana,Hyderabad,500011,0,7
09-11-2025,Telangana,Hyderabad,500020,1,5
09-11-2025,Telangana,Hyderabad,500042,1,1
09-11-2025,Telangana,Hyderabad,500065,0,1
09-11-2025,Telangana,Hyderabad,500080,0,2
11-11-2025,Telangana,Hyderabad,500010,1,8
11-11-2025,Telangana,Hyderabad,500029,0,12
11-11-2025,Telangana,Hyderabad,500045,5,14
11-11-2025,Telangana,Hyderabad,500053,14,78
11-11-2025,Telangana,Hyderabad,500057,1,9
11-11-2025,Telangana,Hyderabad,500061,2,32
11-11-2025,Telangana,Hyderabad,500062,4,4
11-11-2025,Telangana,Hyderabad,500067,0,5
11-11-2025,Telangana,Hyderabad,500080,1,11
11-11-2025,Telangana,Hyderabad,500082,2,4
11-11-2025,Telangana,Hyderabad,500094,0,12
11-11-2025,Telangana,Hyderabad,500095,0,3
10-11-2025,Telangana,Hyderabad,500003,6,26
10-11-2025,Telangana,Hyderabad,500005,5,46
10-11-2025,Telangana,Hyderabad,500010,4,6
10-11-2025,Telangana,Hyderabad,500013,8,40
10-11-2025,Telangana,Hyderabad,500034,1,25
10-11-2025,Telangana,Hyderabad,500042,3,3
10-11-2025,Telangana,Hyderabad,500049,1,6
10-11-2025,Telangana,Hyderabad,500067,1,2
10-11-2025,Telangana,Hyderabad,500094,4,10
10-11-2025,Telangana,Hyderabad,500095,1,0
12-11-2025,Telangana,Hyderabad,500006,6,47
12-11-2025,Telangana,Hyderabad,500009,3,22
12-11-2025,Telangana,Hyderabad,500028,7,42
12-11-2025,Telangana,Hyderabad,500033,2,6
12-11-2025,Telangana,Hyderabad,500038,0,12
12-11-2025,Telangana,Hyderabad,500049,1,5
12-11-2025,Telangana,Hyderabad,500057,0,6
12-11-2025,Telangana,Hyderabad,500058,1,12
12-11-2025,Telangana,Hyderabad,500067,0,3
12-11-2025,Telangana,Hyderabad,500069,0,1
12-11-2025,Telangana,Hyderabad,500078,0,1
12-11-2025,Telangana,Hyderabad,500096,1,2
13-11-2025,Telangana,Hyderabad,500006,4,45
13-11-2025,Telangana,Hyderabad,500011,4,25
13-11-2025,Telangana,Hyderabad,500013,6,51
13-11-2025,Telangana,Hyderabad,500015,0,20
13-11-2025,Telangana,Hyderabad,500024,0,24
13-11-2025,Telangana,Hyderabad,500028,7,55
13-11-2025,Telangana,Hyderabad,500033,3,8
13-11-2025,Telangana,Hyderabad,500036,0,21
13-11-2025,Telangana,Hyderabad,500040,1,11
13-11-2025,Telangana,Hyderabad,500041,1,0
13-11-2025,Telangana,Hyderabad,500055,0,1
13-11-2025,Telangana,Hyderabad,500057,0,6
13-11-2025,Telangana,Hyderabad,500065,2,10
13-11-2025,Telangana,Hyderabad,500072,1,10
13-11-2025,Telangana,Hyderabad,500073,0,8
13-11-2025,Telangana,Hyderabad,500080,2,14
14-11-2025,Telangana,Hyderabad,500003,10,32
14-11-2025,Telangana,Hyderabad,500009,0,14
14-11-2025,Telangana,Hyderabad,500011,12,31
14-11-2025,Telangana,Hyderabad,500026,3,12
14-11-2025,Telangana,Hyderabad,500031,0,2
14-11-2025,Telangana,Hyderabad,500033,4,11
14-11-2025,Telangana,Hyderabad,500040,5,4
14-11-2025,Telangana,Hyderabad,500042,1,5
14-11-2025,Telangana,Hyderabad,500053,8,70
14-11-2025,Telangana,Hyderabad,500056,3,8
14-11-2025,Telangana,Hyderabad,500063,0,1
14-11-2025,Telangana,Hyderabad,500073,1,2
14-11-2025,Telangana,Hyderabad,500085,0,1
14-11-2025,Telangana,Hyderabad,500088,0,3
16-11-2025,Telangana,Hyderabad,500008,2,14
16-11-2025,Telangana,Hyderabad,500015,2,10
16-11-2025,Telangana,Hyderabad,500025,1,0
16-11-2025,Telangana,Hyderabad,500026,2,0
16-11-2025,Telangana,Hyderabad,500033,1,4
16-11-2025,Telangana,Hyderabad,500042,0,3
16-11-2025,Telangana,Hyderabad,500058,1,3
16-11-2025,Telangana,Hyderabad,500067,0,1
16-11-2025,Telangana,Hyderabad,500091,1,0
15-11-2025,Telangana,Hyderabad,500003,8,29
15-11-2025,Telangana,Hyderabad,500007,1,4
15-11-2025,Telangana,Hyderabad,500011,2,28
